machine_id,reading_ts,temperature_c,vibration_mm_s,pressure_bar,runtime_hours,power_kw,operating_mode,error_code
MCH_C06,2026-04-23 17:00:00,110.33,3.227,16.31,1189,280.78,IDLE,
MCH_C06,2026-04-23 18:00:00,121.32,2.87,15.78,1190,281.34,RUNNING,
MCH_C06,2026-04-23 19:00:00,107.45,2.282,16.24,1191,273.5,RUNNING,
MCH_C06,2026-04-23 20:00:00,98.25,3.118,15.88,1192,269.12,IDLE,
MCH_C06,2026-04-23 21:00:00,107.41,2.979,16.23,1193,283.18,STARTUP,
MCH_C06,2026-04-23 22:00:00,99.24,2.212,15.96,1194,284.76,IDLE,
MCH_C06,2026-04-23 23:00:00,115.15,3.417,15.7,1195,268.96,RUNNING,
MCH_C06,2026-04-24 00:00:00,111.86,2.695,15.77,1196,275.53,RUNNING,
MCH_C06,2026-04-24 01:00:00,112.42,2.555,15.94,1197,280.05,RUNNING,
MCH_C06,2026-04-24 02:00:00,107.18,2.881,15.96,1198,286.45,RUNNING,
MCH_C06,2026-04-24 03:00:00,112.29,3.435,16.2,1199,283.38,RUNNING,
MCH_C06,2026-04-24 04:00:00,108.81,2.776,15.9,1200,281.49,RUNNING,
MCH_C06,2026-04-24 05:00:00,110.32,2.935,16.2,1201,283.45,RUNNING,
MCH_C06,2026-04-24 06:00:00,108.83,2.975,16.03,1202,290.66,IDLE,
MCH_C06,2026-04-24 07:00:00,111.61,4.098,16.02,1203,280.29,RUNNING,
MCH_C06,2026-04-24 08:00:00,106.69,3.643,16.08,1204,286.09,RUNNING,
MCH_C06,2026-04-24 09:00:00,114.29,2.811,15.22,1205,293.69,RUNNING,
MCH_C06,2026-04-24 10:00:00,110.96,3.119,16.22,1206,300.59,RUNNING,
MCH_C06,2026-04-24 11:00:00,112.36,2.739,16.56,1207,277.25,RUNNING,
MCH_C06,2026-04-24 12:00:00,120.03,3.823,16.23,1208,277.0,RUNNING,
MCH_C06,2026-04-24 13:00:00,113.0,3.874,15.44,1209,288.0,RUNNING,E549
MCH_C06,2026-04-24 14:00:00,104.24,3.353,15.76,1210,274.07,RUNNING,
MCH_C06,2026-04-24 15:00:00,107.62,2.556,16.31,1211,259.38,RUNNING,
MCH_C06,2026-04-24 16:00:00,109.62,2.853,16.34,1212,279.42,IDLE,
MCH_C06,2026-04-24 17:00:00,109.8,2.957,16.01,1213,277.97,RUNNING,
MCH_C06,2026-04-24 18:00:00,106.58,3.958,15.88,1214,281.0,RUNNING,
MCH_C06,2026-04-24 19:00:00,113.76,2.926,15.22,1215,269.42,RUNNING,
MCH_C06,2026-04-24 20:00:00,114.97,3.198,15.97,1216,280.13,RUNNING,
MCH_C06,2026-04-24 21:00:00,110.99,3.164,15.98,1217,279.4,RUNNING,
MCH_C06,2026-04-24 22:00:00,103.04,3.359,15.97,1218,290.98,RUNNING,
MCH_C06,2026-04-24 23:00:00,110.19,3.049,16.05,1219,265.78,RUNNING,
MCH_C06,2026-04-25 00:00:00,115.59,2.828,15.81,1220,283.79,RUNNING,
MCH_C06,2026-04-25 01:00:00,115.89,3.301,15.54,1221,270.55,RUNNING,
MCH_C06,2026-04-25 02:00:00,115.77,2.995,15.33,1222,281.53,RUNNING,
MCH_C06,2026-04-25 03:00:00,104.11,3.179,16.23,1223,283.68,RUNNING,
MCH_C06,2026-04-25 04:00:00,117.31,3.837,16.69,1224,272.21,RUNNING,
MCH_C06,2026-04-25 05:00:00,110.31,3.182,15.9,1225,279.0,RUNNING,
MCH_C06,2026-04-25 06:00:00,110.07,2.663,15.15,1226,284.18,RUNNING,
MCH_C06,2026-04-25 07:00:00,108.75,2.499,16.13,1227,291.32,RUNNING,
MCH_C06,2026-04-25 08:00:00,113.7,2.978,16.36,1228,283.56,RUNNING,
MCH_C06,2026-04-25 09:00:00,112.36,3.391,16.27,1229,280.27,RUNNING,
MCH_C06,2026-04-25 10:00:00,108.45,3.465,16.18,1230,276.92,RUNNING,
MCH_C06,2026-04-25 11:00:00,111.82,3.419,16.41,1231,281.94,RUNNING,
MCH_C06,2026-04-25 12:00:00,114.71,3.222,16.35,1232,278.71,RUNNING,
MCH_C06,2026-04-25 13:00:00,106.73,2.945,15.83,1233,276.21,STARTUP,
MCH_C06,2026-04-25 14:00:00,119.64,3.31,16.07,1234,259.37,RUNNING,
MCH_C06,2026-04-25 15:00:00,104.85,4.106,16.07,1235,282.25,RUNNING,
MCH_C06,2026-04-25 16:00:00,115.13,2.926,15.98,1236,290.67,RUNNING,
MCH_C06,2026-04-25 17:00:00,110.59,3.594,16.0,1237,276.62,RUNNING,
MCH_C06,2026-04-25 18:00:00,108.83,2.989,15.94,1238,280.29,STARTUP,
MCH_C06,2026-04-25 19:00:00,115.72,3.162,15.62,1239,269.67,RUNNING,
MCH_C06,2026-04-25 20:00:00,109.29,3.536,16.2,1240,280.38,IDLE,
MCH_C06,2026-04-25 21:00:00,100.82,2.837,16.26,1241,271.72,IDLE,
MCH_C06,2026-04-25 22:00:00,112.4,3.788,16.09,1242,279.99,RUNNING,
MCH_C06,2026-04-25 23:00:00,115.9,2.614,15.43,1243,276.06,RUNNING,
MCH_C06,2026-04-26 00:00:00,110.46,2.425,15.68,1244,281.91,RUNNING,
MCH_C06,2026-04-26 01:00:00,106.97,2.488,15.71,1245,294.28,RUNNING,
MCH_C06,2026-04-26 02:00:00,100.29,3.262,16.02,1246,272.24,RUNNING,
MCH_C06,2026-04-26 03:00:00,119.31,3.101,16.01,1247,289.25,RUNNING,
MCH_C06,2026-04-26 04:00:00,115.49,3.652,15.65,1248,269.66,RUNNING,
MCH_C06,2026-04-26 05:00:00,115.75,2.782,15.81,1249,277.95,RUNNING,
MCH_C06,2026-04-26 06:00:00,120.4,2.863,15.91,1250,280.17,STARTUP,
MCH_C06,2026-04-26 07:00:00,105.22,3.602,15.64,1251,259.09,RUNNING,
MCH_C06,2026-04-26 08:00:00,114.1,2.829,15.87,1252,275.04,STARTUP,
MCH_C06,2026-04-26 09:00:00,105.48,2.934,16.0,1253,277.81,RUNNING,
MCH_C06,2026-04-26 10:00:00,110.48,3.156,15.91,1254,275.11,RUNNING,
MCH_C06,2026-04-26 11:00:00,108.62,2.672,15.88,1255,279.33,RUNNING,
MCH_C06,2026-04-26 12:00:00,113.96,4.064,15.84,1256,280.49,RUNNING,
MCH_C06,2026-04-26 13:00:00,122.37,4.305,15.29,1257,284.61,RUNNING,
MCH_C06,2026-04-26 14:00:00,103.96,3.251,16.04,1258,287.64,RUNNING,
MCH_C06,2026-04-26 15:00:00,112.12,2.649,15.76,1259,297.05,RUNNING,
MCH_C06,2026-04-26 16:00:00,105.76,4.29,15.81,1260,283.44,RUNNING,
MCH_C06,2026-04-26 17:00:00,107.42,3.24,16.16,1261,272.33,IDLE,
MCH_C06,2026-04-26 18:00:00,109.9,3.209,15.97,1262,277.43,RUNNING,
MCH_C06,2026-04-26 19:00:00,110.79,3.158,15.52,1263,276.01,RUNNING,
MCH_C06,2026-04-26 20:00:00,120.56,2.772,16.05,1264,266.18,IDLE,
MCH_C06,2026-04-26 21:00:00,117.41,3.272,16.24,1265,281.26,RUNNING,
MCH_C06,2026-04-26 22:00:00,112.71,3.946,15.89,1266,279.97,RUNNING,
MCH_C06,2026-04-26 23:00:00,106.63,2.472,16.05,1267,290.79,RUNNING,
MCH_C06,2026-04-27 00:00:00,112.86,3.68,15.2,1268,271.54,IDLE,
MCH_C06,2026-04-27 01:00:00,110.26,2.442,16.14,1269,276.78,RUNNING,
MCH_C06,2026-04-27 02:00:00,114.34,3.369,16.11,1270,290.67,RUNNING,
MCH_C06,2026-04-27 03:00:00,112.28,3.458,15.67,1271,280.72,RUNNING,
MCH_C06,2026-04-27 04:00:00,106.29,3.262,15.85,1272,282.77,RUNNING,
MCH_C06,2026-04-27 05:00:00,105.83,3.558,16.0,1273,290.02,RUNNING,
MCH_C06,2026-04-27 06:00:00,106.78,3.471,16.18,1274,288.91,RUNNING,
MCH_C06,2026-04-27 07:00:00,102.67,2.894,15.3,1275,271.78,RUNNING,
MCH_C06,2026-04-27 08:00:00,112.97,2.317,15.77,1276,271.95,RUNNING,
MCH_C06,2026-04-27 09:00:00,111.32,4.028,15.56,1277,272.72,RUNNING,
MCH_C06,2026-04-27 10:00:00,112.79,3.534,15.85,1278,279.72,RUNNING,
MCH_C06,2026-04-27 11:00:00,112.7,2.357,16.01,1279,282.73,RUNNING,
MCH_C06,2026-04-27 12:00:00,110.27,3.741,16.26,1280,279.79,RUNNING,
MCH_C06,2026-04-27 13:00:00,110.99,3.706,16.67,1281,279.11,RUNNING,
MCH_C06,2026-04-27 14:00:00,114.63,3.626,15.9,1282,287.03,RUNNING,
MCH_C06,2026-04-27 15:00:00,105.3,2.903,15.78,1283,280.76,RUNNING,
MCH_C06,2026-04-27 16:00:00,108.03,1.878,16.25,1284,295.89,RUNNING,
MCH_C06,2026-04-27 17:00:00,106.36,2.896,15.51,1285,286.43,RUNNING,
MCH_C06,2026-04-27 18:00:00,104.96,2.183,15.36,1286,289.88,RUNNING,
MCH_C06,2026-04-27 19:00:00,106.35,3.805,16.32,1287,274.45,RUNNING,
MCH_C06,2026-04-27 20:00:00,106.3,3.192,15.55,1288,275.07,RUNNING,
MCH_C06,2026-04-27 21:00:00,105.29,3.009,16.24,1289,262.56,RUNNING,
MCH_C06,2026-04-27 22:00:00,113.33,2.994,15.29,1290,262.71,RUNNING,
MCH_C06,2026-04-27 23:00:00,114.31,4.041,15.65,1291,287.66,RUNNING,
MCH_C06,2026-04-28 00:00:00,105.99,2.585,15.66,1292,274.47,RUNNING,
MCH_C06,2026-04-28 01:00:00,115.38,3.056,15.54,1293,287.57,STARTUP,
MCH_C06,2026-04-28 02:00:00,117.64,3.146,16.22,1294,281.13,RUNNING,
MCH_C06,2026-04-28 03:00:00,115.34,2.123,15.69,1295,279.36,RUNNING,
MCH_C06,2026-04-28 04:00:00,114.56,2.634,15.4,1296,269.58,RUNNING,
MCH_C06,2026-04-28 05:00:00,113.12,4.037,15.9,1297,274.46,STARTUP,
MCH_C06,2026-04-28 06:00:00,109.01,3.493,15.94,1298,281.92,RUNNING,
MCH_C06,2026-04-28 07:00:00,110.01,3.649,15.73,1299,272.0,RUNNING,
MCH_C06,2026-04-28 08:00:00,111.45,2.313,15.49,1300,290.49,RUNNING,
MCH_C06,2026-04-28 09:00:00,104.2,3.63,15.98,1301,282.65,RUNNING,
MCH_C06,2026-04-28 10:00:00,112.02,3.843,15.6,1302,287.95,RUNNING,
MCH_C06,2026-04-28 11:00:00,106.78,3.291,15.82,1303,277.88,STARTUP,
MCH_C06,2026-04-28 12:00:00,115.02,3.094,16.22,1304,273.69,RUNNING,
MCH_C06,2026-04-28 13:00:00,103.63,2.754,16.49,1305,278.81,RUNNING,
MCH_C06,2026-04-28 14:00:00,118.28,2.774,16.15,1306,280.93,RUNNING,
MCH_C06,2026-04-28 15:00:00,116.15,3.831,15.87,1307,278.07,RUNNING,
MCH_C06,2026-04-28 16:00:00,112.2,3.428,16.03,1308,276.48,RUNNING,
MCH_C06,2026-04-28 17:00:00,109.29,3.906,16.35,1309,265.84,RUNNING,
MCH_C06,2026-04-28 18:00:00,116.87,3.647,16.44,1310,266.51,STARTUP,
MCH_C06,2026-04-28 19:00:00,106.18,3.906,15.82,1311,284.8,RUNNING,
MCH_C06,2026-04-28 20:00:00,112.67,3.341,16.02,1312,283.35,IDLE,
MCH_C06,2026-04-28 21:00:00,115.05,2.445,15.41,1313,270.28,RUNNING,
MCH_C06,2026-04-28 22:00:00,117.84,3.882,16.36,1314,278.66,RUNNING,
MCH_C06,2026-04-28 23:00:00,114.21,2.492,15.64,1315,273.31,RUNNING,
MCH_C06,2026-04-29 00:00:00,106.57,2.943,16.15,1316,287.72,RUNNING,
MCH_C06,2026-04-29 01:00:00,113.36,3.249,15.93,1317,274.0,RUNNING,
MCH_C06,2026-04-29 02:00:00,109.15,2.794,15.36,1318,285.53,IDLE,
MCH_C06,2026-04-29 03:00:00,120.1,2.08,15.65,1319,280.76,RUNNING,
MCH_C06,2026-04-29 04:00:00,115.33,1.688,15.96,1320,266.83,IDLE,
MCH_C06,2026-04-29 05:00:00,116.51,4.465,15.51,1321,276.96,RUNNING,
MCH_C06,2026-04-29 06:00:00,116.15,2.718,15.69,1322,274.28,RUNNING,
MCH_C06,2026-04-29 07:00:00,104.87,3.484,16.21,1323,277.34,IDLE,
MCH_C06,2026-04-29 08:00:00,113.3,2.509,16.12,1324,273.56,RUNNING,
MCH_C06,2026-04-29 09:00:00,110.42,3.218,16.16,1325,279.76,RUNNING,
MCH_C06,2026-04-29 10:00:00,118.56,3.478,15.84,1326,262.4,STARTUP,
MCH_C06,2026-04-29 11:00:00,116.45,2.935,15.75,1327,270.69,RUNNING,
MCH_C06,2026-04-29 12:00:00,111.57,3.051,15.8,1328,283.84,RUNNING,
MCH_C06,2026-04-29 13:00:00,106.11,5.094,15.44,1329,265.7,RUNNING,
MCH_C06,2026-04-29 14:00:00,112.38,3.248,15.88,1330,272.96,RUNNING,
MCH_C06,2026-04-29 15:00:00,113.78,2.918,16.13,1331,281.59,RUNNING,
MCH_C06,2026-04-29 16:00:00,116.53,3.484,16.5,1332,273.97,STARTUP,
MCH_C06,2026-04-29 17:00:00,113.28,2.828,16.18,1333,284.94,RUNNING,
MCH_C06,2026-04-29 18:00:00,106.85,3.071,16.79,1334,280.06,STARTUP,
MCH_C06,2026-04-29 19:00:00,114.55,2.94,15.74,1335,290.0,RUNNING,
MCH_C06,2026-04-29 20:00:00,112.97,2.426,15.55,1336,284.37,RUNNING,
MCH_C06,2026-04-29 21:00:00,110.3,3.43,15.73,1337,284.66,RUNNING,
MCH_C06,2026-04-29 22:00:00,108.75,3.1,16.04,1338,290.22,RUNNING,
MCH_C06,2026-04-29 23:00:00,109.1,3.254,15.95,1339,277.09,RUNNING,
MCH_C06,2026-04-30 00:00:00,121.29,3.131,15.83,1340,272.27,RUNNING,
MCH_C06,2026-04-30 01:00:00,113.44,4.306,15.6,1341,265.22,RUNNING,
MCH_C06,2026-04-30 02:00:00,108.17,3.462,15.77,1342,282.1,RUNNING,
MCH_C06,2026-04-30 03:00:00,112.98,2.856,16.23,1343,285.76,RUNNING,
MCH_C06,2026-04-30 04:00:00,106.25,3.251,15.9,1344,277.35,RUNNING,
MCH_C06,2026-04-30 05:00:00,112.28,4.654,15.62,1345,289.5,RUNNING,
MCH_C06,2026-04-30 06:00:00,107.68,3.711,16.0,1346,286.24,RUNNING,
MCH_C06,2026-04-30 07:00:00,109.19,4.015,16.2,1347,266.73,RUNNING,
MCH_C06,2026-04-30 08:00:00,109.86,3.143,15.89,1348,267.49,IDLE,
MCH_C06,2026-04-30 09:00:00,107.11,2.386,15.6,1349,273.26,RUNNING,
MCH_C06,2026-04-30 10:00:00,104.79,3.534,16.41,1350,288.68,IDLE,
MCH_C06,2026-04-30 11:00:00,110.62,4.005,16.01,1351,264.08,RUNNING,
MCH_C06,2026-04-30 12:00:00,111.04,3.024,15.45,1352,283.6,RUNNING,
MCH_C06,2026-04-30 13:00:00,109.12,4.096,16.34,1353,276.66,IDLE,
MCH_C06,2026-04-30 14:00:00,115.12,3.277,15.52,1354,277.35,RUNNING,
MCH_C06,2026-04-30 15:00:00,114.5,2.861,15.61,1355,289.12,RUNNING,
MCH_C06,2026-04-30 16:00:00,115.13,3.447,16.2,1356,284.23,IDLE,
MCH_C06,2026-04-30 17:00:00,111.62,3.796,15.86,1357,291.02,IDLE,
MCH_C06,2026-04-30 18:00:00,122.84,3.81,16.1,1358,266.62,RUNNING,
MCH_C06,2026-04-30 19:00:00,116.55,3.068,16.03,1359,297.3,RUNNING,
MCH_C06,2026-04-30 20:00:00,111.83,3.642,15.95,1360,268.2,RUNNING,
MCH_C06,2026-04-30 21:00:00,115.17,3.316,15.67,1361,289.94,RUNNING,
MCH_C06,2026-04-30 22:00:00,114.48,3.721,15.76,1362,274.96,RUNNING,
MCH_C06,2026-04-30 23:00:00,115.33,2.461,15.64,1363,273.63,RUNNING,
MCH_C06,2026-05-01 00:00:00,116.02,3.546,15.46,1364,279.24,IDLE,
MCH_C06,2026-05-01 01:00:00,103.92,3.069,15.82,1365,270.22,RUNNING,
MCH_C06,2026-05-01 02:00:00,107.82,2.883,16.63,1366,281.25,IDLE,
MCH_C06,2026-05-01 03:00:00,106.77,2.477,15.89,1367,273.67,RUNNING,
MCH_C06,2026-05-01 04:00:00,106.47,4.745,15.87,1368,272.63,RUNNING,
MCH_C06,2026-05-01 05:00:00,113.94,2.903,15.73,1369,264.51,RUNNING,
MCH_C06,2026-05-01 06:00:00,110.74,3.643,16.27,1370,289.35,RUNNING,
MCH_C06,2026-05-01 07:00:00,107.82,4.14,15.65,1371,285.7,RUNNING,
MCH_C06,2026-05-01 08:00:00,111.37,3.241,17.05,1372,281.87,RUNNING,
MCH_C06,2026-05-01 09:00:00,113.96,3.271,15.95,1373,268.18,STARTUP,
MCH_C06,2026-05-01 10:00:00,112.51,3.257,15.99,1374,282.64,RUNNING,
MCH_C06,2026-05-01 11:00:00,112.29,2.955,15.58,1375,278.9,RUNNING,
MCH_C06,2026-05-01 12:00:00,106.2,2.347,15.31,1376,272.45,RUNNING,
MCH_C06,2026-05-01 13:00:00,113.86,3.32,16.2,1377,275.63,RUNNING,
MCH_C06,2026-05-01 14:00:00,114.94,3.92,15.67,1378,280.85,RUNNING,
MCH_C06,2026-05-01 15:00:00,111.77,3.51,16.1,1379,277.64,RUNNING,
MCH_C06,2026-05-01 16:00:00,111.23,2.709,16.34,1380,280.57,RUNNING,
MCH_C06,2026-05-01 17:00:00,112.83,3.148,15.88,1381,274.21,RUNNING,
MCH_C06,2026-05-01 18:00:00,111.92,3.127,16.01,1382,288.02,RUNNING,
MCH_C06,2026-05-01 19:00:00,112.96,2.677,16.11,1383,277.61,RUNNING,
MCH_C06,2026-05-01 20:00:00,110.72,3.306,15.93,1384,274.96,IDLE,
MCH_C06,2026-05-01 21:00:00,107.96,2.484,16.14,1385,280.73,RUNNING,
MCH_C06,2026-05-01 22:00:00,108.62,3.291,15.65,1386,285.95,RUNNING,
MCH_C06,2026-05-01 23:00:00,112.17,2.712,15.6,1387,292.64,STARTUP,
MCH_C06,2026-05-02 00:00:00,108.56,2.67,15.78,1388,268.23,RUNNING,
MCH_C06,2026-05-02 01:00:00,106.62,2.323,15.84,1389,277.68,RUNNING,
MCH_C06,2026-05-02 02:00:00,114.39,3.628,16.61,1390,291.42,IDLE,
MCH_C06,2026-05-02 03:00:00,112.67,3.563,16.0,1391,289.04,RUNNING,
MCH_C06,2026-05-02 04:00:00,110.51,3.361,15.66,1392,276.66,RUNNING,
MCH_C06,2026-05-02 05:00:00,117.93,2.367,16.11,1393,285.09,RUNNING,
MCH_C06,2026-05-02 06:00:00,106.7,4.036,16.31,1394,283.77,RUNNING,
MCH_C06,2026-05-02 07:00:00,115.38,4.006,15.69,1395,279.95,RUNNING,
MCH_C06,2026-05-02 08:00:00,108.76,3.427,15.91,1396,284.04,RUNNING,
MCH_C06,2026-05-02 09:00:00,115.17,2.928,16.17,1397,284.47,RUNNING,
MCH_C06,2026-05-02 10:00:00,107.93,3.102,15.63,1398,290.33,RUNNING,
MCH_C06,2026-05-02 11:00:00,111.89,4.355,16.0,1399,298.31,RUNNING,
MCH_C06,2026-05-02 12:00:00,110.45,3.498,16.44,1400,281.0,RUNNING,
MCH_C06,2026-05-02 13:00:00,112.3,2.807,16.14,1401,279.47,RUNNING,
MCH_C06,2026-05-02 14:00:00,108.47,3.567,15.71,1402,275.03,RUNNING,
MCH_C06,2026-05-02 15:00:00,110.79,2.183,16.18,1403,264.53,RUNNING,
MCH_C06,2026-05-02 16:00:00,110.09,3.518,15.73,1404,266.24,RUNNING,
MCH_C06,2026-05-02 17:00:00,117.47,3.29,16.37,1405,281.83,RUNNING,
MCH_C06,2026-05-02 18:00:00,110.3,3.786,16.13,1406,277.96,RUNNING,
MCH_C06,2026-05-02 19:00:00,110.65,3.048,15.83,1407,282.01,RUNNING,
MCH_C06,2026-05-02 20:00:00,117.65,2.611,16.24,1408,266.02,STARTUP,
MCH_C06,2026-05-02 21:00:00,119.84,3.518,15.82,1409,282.51,RUNNING,
MCH_C06,2026-05-02 22:00:00,105.15,3.598,15.56,1410,292.17,RUNNING,
MCH_C06,2026-05-02 23:00:00,108.2,2.96,16.45,1411,277.66,RUNNING,
MCH_C06,2026-05-03 00:00:00,112.67,3.169,16.11,1412,273.5,RUNNING,
MCH_C06,2026-05-03 01:00:00,111.53,3.028,16.35,1413,273.09,RUNNING,
MCH_C06,2026-05-03 02:00:00,103.27,3.655,15.88,1414,291.1,RUNNING,
MCH_C06,2026-05-03 03:00:00,118.78,3.811,16.22,1415,279.81,STARTUP,
MCH_C06,2026-05-03 04:00:00,109.0,3.122,15.86,1416,266.63,IDLE,
MCH_C06,2026-05-03 05:00:00,110.84,3.754,16.55,1417,289.95,IDLE,
MCH_C06,2026-05-03 06:00:00,115.63,3.217,16.56,1418,273.52,RUNNING,
MCH_C06,2026-05-03 07:00:00,114.98,3.038,15.98,1419,281.87,RUNNING,
MCH_C06,2026-05-03 08:00:00,104.38,3.292,16.15,1420,264.22,RUNNING,
MCH_C06,2026-05-03 09:00:00,114.86,3.09,15.39,1421,285.86,STARTUP,
MCH_C06,2026-05-03 10:00:00,114.95,3.806,16.28,1422,287.39,RUNNING,
MCH_C06,2026-05-03 11:00:00,113.58,4.356,15.81,1423,279.39,RUNNING,
MCH_C06,2026-05-03 12:00:00,106.39,3.585,15.8,1424,259.76,RUNNING,
MCH_C06,2026-05-03 13:00:00,111.18,3.647,15.92,1425,276.34,RUNNING,
MCH_C06,2026-05-03 14:00:00,113.84,3.951,15.56,1426,276.98,RUNNING,
MCH_C06,2026-05-03 15:00:00,118.49,3.065,15.69,1427,278.1,RUNNING,
MCH_C06,2026-05-03 16:00:00,110.37,3.847,15.91,1428,272.54,RUNNING,
MCH_C06,2026-05-03 17:00:00,112.63,2.583,16.14,1429,280.78,RUNNING,
MCH_C06,2026-05-03 18:00:00,116.33,2.85,16.18,1430,271.2,RUNNING,
MCH_C06,2026-05-03 19:00:00,104.17,2.92,16.15,1431,280.2,RUNNING,
MCH_C06,2026-05-03 20:00:00,110.19,3.327,15.8,1432,290.92,MAINTENANCE,
MCH_C06,2026-05-03 21:00:00,106.99,3.688,15.93,1433,289.52,RUNNING,
MCH_C06,2026-05-03 22:00:00,111.13,3.761,15.72,1434,279.48,RUNNING,
MCH_C06,2026-05-03 23:00:00,109.69,2.948,15.79,1435,273.4,RUNNING,
MCH_C06,2026-05-04 00:00:00,110.95,2.91,16.53,1436,273.18,RUNNING,
MCH_C06,2026-05-04 01:00:00,108.18,3.634,15.81,1437,283.78,RUNNING,
MCH_C06,2026-05-04 02:00:00,115.84,4.25,15.86,1438,269.5,MAINTENANCE,
MCH_C06,2026-05-04 03:00:00,116.09,3.077,16.49,1439,298.49,IDLE,
MCH_C06,2026-05-04 04:00:00,108.99,4.413,16.51,1440,284.45,RUNNING,
MCH_C06,2026-05-04 05:00:00,117.1,2.594,16.24,1441,285.29,STARTUP,
MCH_C06,2026-05-04 06:00:00,111.13,3.622,16.16,1442,266.56,RUNNING,
MCH_C06,2026-05-04 07:00:00,121.14,4.191,16.01,1443,287.3,RUNNING,
MCH_C06,2026-05-04 08:00:00,109.45,2.517,15.65,1444,291.27,RUNNING,
MCH_C06,2026-05-04 09:00:00,109.72,3.219,16.18,1445,284.14,STARTUP,
MCH_C06,2026-05-04 10:00:00,110.36,3.082,15.8,1446,274.85,RUNNING,
MCH_C06,2026-05-04 11:00:00,117.07,3.765,15.89,1447,285.81,RUNNING,
MCH_C06,2026-05-04 12:00:00,108.33,3.418,16.32,1448,282.17,STARTUP,
MCH_C06,2026-05-04 13:00:00,116.89,4.726,16.05,1449,288.22,RUNNING,
MCH_C06,2026-05-04 14:00:00,117.65,3.74,15.57,1450,271.58,STARTUP,
MCH_C06,2026-05-04 15:00:00,110.56,3.121,16.35,1451,282.46,IDLE,
MCH_C06,2026-05-04 16:00:00,110.72,3.675,15.44,1452,276.06,IDLE,
MCH_C06,2026-05-04 17:00:00,113.91,3.676,16.06,1453,273.05,RUNNING,
MCH_C06,2026-05-04 18:00:00,110.02,3.19,16.28,1454,296.92,IDLE,
MCH_C06,2026-05-04 19:00:00,120.46,3.478,15.48,1455,259.32,RUNNING,
MCH_C06,2026-05-04 20:00:00,112.75,3.141,16.22,1456,276.08,RUNNING,
MCH_C06,2026-05-04 21:00:00,106.49,3.587,15.76,1457,270.27,RUNNING,
MCH_C06,2026-05-04 22:00:00,108.25,3.844,15.5,1458,279.98,IDLE,
MCH_C06,2026-05-04 23:00:00,115.89,3.342,15.91,1459,276.65,RUNNING,
MCH_C06,2026-05-05 00:00:00,110.7,5.331,15.77,1460,266.54,RUNNING,
MCH_C06,2026-05-05 01:00:00,111.64,3.773,15.79,1461,288.31,RUNNING,
MCH_C06,2026-05-05 02:00:00,116.98,2.773,16.06,1462,283.73,RUNNING,
MCH_C06,2026-05-05 03:00:00,115.04,3.475,15.94,1463,277.73,RUNNING,
MCH_C06,2026-05-05 04:00:00,109.73,2.613,15.57,1464,278.94,RUNNING,
MCH_C06,2026-05-05 05:00:00,111.31,3.369,15.87,1465,286.55,RUNNING,
MCH_C06,2026-05-05 06:00:00,112.57,2.938,16.59,1466,272.37,RUNNING,
MCH_C06,2026-05-05 07:00:00,112.83,2.661,15.84,1467,283.81,RUNNING,
MCH_C06,2026-05-05 08:00:00,116.66,3.175,16.14,1468,269.29,RUNNING,
MCH_C06,2026-05-05 09:00:00,112.02,2.906,16.14,1469,289.86,IDLE,
MCH_C06,2026-05-05 10:00:00,111.89,3.105,15.99,1470,282.68,RUNNING,
MCH_C06,2026-05-05 11:00:00,112.69,3.563,15.81,1471,270.57,RUNNING,
MCH_C06,2026-05-05 12:00:00,113.95,3.226,16.34,1472,279.04,RUNNING,
MCH_C06,2026-05-05 13:00:00,114.29,3.429,16.21,1473,291.06,RUNNING,
MCH_C06,2026-05-05 14:00:00,113.7,2.743,15.75,1474,283.89,RUNNING,
MCH_C06,2026-05-05 15:00:00,117.79,3.691,16.36,1475,291.53,RUNNING,
MCH_C06,2026-05-05 16:00:00,110.14,2.838,15.71,1476,290.12,RUNNING,E523
MCH_C06,2026-05-05 17:00:00,105.46,2.8,16.34,1477,260.63,RUNNING,
MCH_C06,2026-05-05 18:00:00,114.68,4.343,15.89,1478,268.66,RUNNING,
MCH_C06,2026-05-05 19:00:00,111.69,3.0,15.89,1479,279.79,RUNNING,
MCH_C06,2026-05-05 20:00:00,117.82,3.019,15.95,1480,276.54,RUNNING,
MCH_C06,2026-05-05 21:00:00,112.32,2.944,16.07,1481,278.54,RUNNING,
MCH_C06,2026-05-05 22:00:00,107.57,2.984,16.14,1482,277.22,RUNNING,
MCH_C06,2026-05-05 23:00:00,103.81,4.793,16.05,1483,277.66,RUNNING,
MCH_C06,2026-05-06 00:00:00,111.73,3.622,15.6,1484,269.13,RUNNING,
MCH_C06,2026-05-06 01:00:00,116.64,3.256,15.72,1485,276.39,RUNNING,
MCH_C06,2026-05-06 02:00:00,117.13,3.494,15.79,1486,281.75,IDLE,
MCH_C06,2026-05-06 03:00:00,111.56,3.651,16.05,1487,293.8,RUNNING,
MCH_C06,2026-05-06 04:00:00,114.72,2.652,16.5,1488,284.8,RUNNING,
MCH_C06,2026-05-06 05:00:00,115.59,3.659,16.21,1489,291.76,RUNNING,
MCH_C06,2026-05-06 06:00:00,112.01,3.62,16.09,1490,274.93,RUNNING,
MCH_C06,2026-05-06 07:00:00,112.09,4.446,16.38,1491,282.13,RUNNING,
